0.792 -- i gotta lose weight .  -- blah -- http://mymyoulookawful.livejournal.com/35707.html
0.704 -- ... i really just need some motivation ... and i think this program will do it ... i mean a personal trainer in your face telling u more situps ... more minutes ... thats what i need ... plus i want to wear a hot dress for this years sigma phi lambda formal ... and i think this program will help me have a more tonned , slimmer body to put in the hot dress ... so wish me luck and pray for me ... i m really excited about this ... i really hope i get it ... i would totally stick to my diet and my workout schedule ... i wouldnt quit ... cuz im determined !  -- cheerful -- http://niniboo2147483621.livejournal.com/12851.html
0.704 -- i feel more in control of my life .  -- awake -- http://myownelysium.livejournal.com/111371.html
0.704 -- you lost weight and you look good .  -- determined -- http://mylonelysoul.livejournal.com/34248.html
0.704 -- i m also going on the south beach diet to lose weight which is very necessary .  -- scared -- http://amira2385.livejournal.com/78806.html
0.703 -- i feel a huge weight lift off my shoulders and feel like , yes , i can do this .  -- calm -- http://americanmodel.livejournal.com/35760.html
0.703 -- i lost my mind .  -- stressed -- http://nerdy-chipmunk.livejournal.com/252632.html
0.703 -- don t wanna gain any of the weight i lost back .  -- cranky -- http://nessabop.livejournal.com/61882.html
0.703 -- i dont want to lose her ... i love her with all my heart .  -- grumpy -- http://mymindkillsme.livejournal.com/1033.html
0.703 -- i found this calculator for calories that tells you how many calories based on your height weight activity level that you need to take in to maintain your weight and if you want to lose weight you are supposed to subtract calories a day to lose lbs a week .  -- frustrated -- http://mariposa-angel.livejournal.com/19548.html
0.703 -- i started to gain the weight back i lost when i was working so i figured i needed the eliptical machine of doom !  -- giddy -- http://mariposaluna.livejournal.com/28058.html
0.703 -- i m in a quince on jan , and the dress fits a little tight , so im guessing i can lose some weight in a week and a half , if i work my butt off ... and im gonna have to ... i might even go on a diet !  -- worried -- http://amerilatinchic.livejournal.com/1223.html
0.703 -- tomas and i just agreed on a weight lose goal .  -- chipper -- http://markymarc63.livejournal.com/2053.html
0.703 -- i might lose my focus on god .  -- depressed -- http://myotherhalf84.livejournal.com/3404.html
0.703 -- also , i made a graph of my weight !  -- crazy -- http://marlborian-yoko.livejournal.com/2171.html
0.703 -- i do feel a bit better though i got some weight off my spiritual conscience off my chest , you might say .  -- sore -- http://amethyst-angel.livejournal.com/11994.html
0.703 -- i hope this journal serves a big part in my efforts to lose weight , because i really need something to keep me motivated .  -- okay -- http://nin-veleth.livejournal.com/164514.html
0.703 -- and i m still just losing weight .  -- hopeful -- http://amerikana23.livejournal.com/6070.html
0.703 -- my weight is now lighter side ?  -- cranky -- http://americanromeo.livejournal.com/16396.html
0.703 -- that s a fast weight loss , but it s mostly water weight , i m sure .  -- stressed -- http://ninja-star.livejournal.com/9525.html
0.703 -- i put myself on a diet !  -- stressed -- http://amesdapixie.livejournal.com/8559.html
0.702 -- i ve lost pounds that s from all the weight gaining i did in new england and i ve been resting .  -- giddy -- http://amerikana23.livejournal.com/13194.html
0.702 -- i have managed to drag my fat ass over there every day since i joined ... i have been eating healthier ... it does make me feel more motivated .  -- cheerful -- http://mariposaahora.livejournal.com/15898.html
0.702 -- i realize that i m in awesome shape and that i am at a healthy weight , but i have a healthy goal in mind and i want to be there .  -- full -- http://my-october.livejournal.com/353964.html
0.702 -- ok i want a new layout for my journal or something .  -- happy -- http://my-mouth-spoke.livejournal.com/8244.html
0.702 -- i m starting to feel like i ve gained weight , cal says that i haven t , but i swear my butt has gotten bigger and my legs aren t as muscular and i d really just like to be in better shape .  -- irritated -- http://myownfinder.livejournal.com/59249.html
0.702 -- he says i can start putting weight on my knee .  -- naughty -- http://nesscatcher.livejournal.com/17231.html
0.702 -- that and i gained the respect and weight i have .  -- bitchy -- http://ametenchi.livejournal.com/150927.html
0.702 -- i don t mind losing weight , it s just very hard .  -- blah -- http://mymisery.livejournal.com/53266.html
0.702 -- more meds to help that all out and i have to change my diet .  -- blah -- http://amigafan.livejournal.com/134933.html
0.702 -- i can feel my life changing .  -- indescribable -- http://myloki2147475043.livejournal.com/6979.html
0.702 -- i can t recall , but apparently if i feel like i m losing my grip on reality , my mind , and the ability to eat , it s likely because i m under too much stress .  -- cheerful -- http://marika-kailaya.livejournal.com/350193.html
0.702 -- i feel better but i ve still been gaining weight because i feel like i always have the munchies !  -- tired -- http://mariposaluna.livejournal.com/28162.html
0.702 -- i like my new layout .  -- awake -- http://amitybass09.livejournal.com/7615.html
0.702 -- i have decided that it s about time i went on a diet and lost some of my wobbly bits .  -- crushed -- http://myonline-diary.livejournal.com/395.html
0.702 -- i ve gained a little weight but i m okay its not affecting me like i thought it would .  -- thankful -- http://amiracle.livejournal.com/14324.html
0.702 -- especially if i lose weight and or get some decent clothes .  -- productive -- http://ninjakitten.livejournal.com/106586.html
0.702 -- physique lose weight , grow taller ... lol : do you know the real you ?  -- geeky -- http://mark-metallican.livejournal.com/7092.html
0.702 -- nothing tastes as good as thin feels i m not starving myself ... i m perfecting my emptiness your mind should always be on your diet  -- depressed -- http://marish143.livejournal.com/30451.html
0.702 -- in fact when i hit , i lied about that weight on my drivers license in high school when i got my permit , i can t believe i am actually that weight and years older .  -- artistic -- http://americanmodel.livejournal.com/10133.html
0.702 -- her dad lost a crap load of weight .  -- indescribable -- http://ninjasqrlwrath.livejournal.com/1572.html
0.702 -- you ve lost weight since i last saw you ... yeah , so have i .  -- creative -- http://markhamsaysno.livejournal.com/22583.html
0.701 -- i am on this diet , and i have lost pounds in days .  -- pleased -- http://nerdloveissweet.livejournal.com/38191.html
0.701 -- well , back to my weight , i am at my lowest i have ever been .  -- artistic -- http://americanmodel.livejournal.com/10133.html
0.701 -- i feel like i need to write , right now ... im stuck here and it feels like i have to choose which direction i take my career in , and consequently my life :( i have two main directions ... art or science do i choose from art , design , photography , music , graphic design , interior design etc or computers , electronics , robotics , cybernetics , programming , hardware design etc but to make my decision harder , i dont want an ultra stressful job that i find mind numbingly boring and soul destroying .  -- confused -- http://nerrezza.livejournal.com/64291.html
0.701 -- i ve lost a lot of weight since then .  -- cranky -- http://netcrimes.livejournal.com/109657.html
0.701 -- my mom and i are both gonna work on acquiring healthier eating habits , and try to motivate my dad to do the same thing ... i jsut really dont wanna end up like him weight wise ... that s a scary thought .  -- depressed -- http://marissapullins.livejournal.com/2899.html
0.701 -- i need a tan , lose a little fat on my hips and stomach , and work out more .  -- working -- http://nintendo-star87.livejournal.com/19457.html
0.701 -- i ll be losing some much needed to go weight .  -- chipper -- http://markurock.livejournal.com/8022.html
0.700 -- that means i have to really work my ass off tomorrow at the gym to maintain my weight for my upcoming wedding in less than a month .  -- okay -- http://ninja-mistress.livejournal.com/63160.html
0.700 -- meredith , i need to change my journal layout .  -- aggravated -- http://mynameis2words.livejournal.com/10370.html
0.700 -- i m going to try not to eat any more of those things because i think it s really really working against my goal to lose weight :/ i think i m about pounds away from my goal , damn .  -- dirty -- http://nerdfacepirate.livejournal.com/13765.html
0.700 -- but according to erk , i ll need to burn more calories than i take in so i ve gotta try and change my eating habits a bit .  -- sore -- http://nerdyknight.livejournal.com/15865.html
0.700 -- which really sucked cause today is my first day of my diet , so i didnt eat any .  -- tired -- http://marilynxmonroe.livejournal.com/11718.html
0.700 -- i m losing control of my life .  -- depressed -- http://myownfinder.livejournal.com/189708.html
0.700 -- i love my nutrition class !  -- bored -- http://nerakyellek.livejournal.com/10598.html
0.699 -- i m healthy my blood pressure is normal , i exercise regularly , i have a solid relationship with my family and my husband and i m doing the things i love , only one of which is eating .  -- contemplative -- http://marimbachica.livejournal.com/49228.html
0.699 -- anyway , i think i m going to go work out again to lose weight .  -- jealous -- http://amira2385.livejournal.com/32413.html
0.699 -- i didnt get the hike theory to lose weight and then mcdonalds so i didn t eat .  -- grumpy -- http://amirabella.livejournal.com/4159.html
0.699 -- :( oh well ... i m excersing and not eating a whole lot ... so hopefully by then i ll lose some more weight .  -- pensive -- http://netster15.livejournal.com/78069.html
0.699 -- :p i know i m goin on this whole thing about my weight .  -- jubilant -- http://netster15.livejournal.com/48201.html
0.699 -- i just need to lose some weight an then i can really truely be happy .  -- chipper -- http://amidnightdream.livejournal.com/85908.html
0.699 -- but it is helping me out so much , i m losing weight and i feel alot better .  -- blah -- http://marilynsmonroe.livejournal.com/2920.html
0.699 -- i think i ve actually been gaining weight .  -- confused -- http://nini-golightly.livejournal.com/67815.html
0.699 -- i know it s terrible to starve myself and deprive myself of eating dairy and carbs but i do want to ensure that i fit my wedding dress beautifully next week .  -- determined -- http://ninja-mistress.livejournal.com/65356.html
0.698 -- i m also losing weight because i can never eat anything without getting sick .  -- sick -- http://myntcarr.livejournal.com/6093.html
0.698 -- i ll eat your heart out so you feel my pain .  -- calm -- http://nesschic1305.livejournal.com/7992.html
0.698 -- i lost my baby .  -- bitchy -- http://mariyanrob.livejournal.com/5812.html
0.698 -- i fall asleep on my tummy but wake up on my back , i m so clever :) do you like your life ?  -- annoyed -- http://nirvanajunkie.livejournal.com/1482.html
0.698 -- i changed my layout to the most obnoxious colours i could find .  -- silly -- http://netherhalo.livejournal.com/1282.html
0.698 -- anywho , my diet rockstar has gone to my head and i am a bit loopy .  -- energetic -- http://americanmodel.livejournal.com/13839.html
0.698 -- i have this funny feeling though that my dedication to my lj will go the route of my diet i claim to always be on .  -- sleepy -- http://nin-wife.livejournal.com/257.html
0.698 -- i guess if i made one this year it would be to lose some weight , i ve gained alot at school .  -- sleepy -- http://marisbiss.livejournal.com/27614.html
0.698 -- people tell me i ve lost weight but it s not e fucking nough .  -- chipper -- http://amindlikedice.livejournal.com/720.html
0.698 -- it s the same thing with me , if i go back to my old eating and exercise habits i ll turn into a fat ass almost overnight .  -- annoyed -- http://ninjatechalumni.livejournal.com/7004.html
0.698 -- i think i can really get this done and lose all the weight that i need to be healthy again !  -- grateful -- http://marish143.livejournal.com/33123.html
0.698 -- i also have a little gut i want to get rid of , it s the only spot i gain weight at and it s disgusting .  -- relieved -- http://netty2147483567.livejournal.com/1817.html
0.698 -- since becoming vegetarian i m eating tons of carbs which is probably why i can t lose any weight .  -- hopeful -- http://marlesquent.livejournal.com/38474.html
0.698 -- good news : i should have and eiser time loosing weight .  -- pissed off -- http://nesserchan.livejournal.com/6384.html
0.698 -- lose some weight .  -- contemplative -- http://marissapullins.livejournal.com/78015.html
0.698 -- and i feel my body eating its self .  -- ecstatic -- http://myluckyclover.livejournal.com/215533.html
0.697 -- when i get bored , i change my journal ... so enjoy the change ...  -- bored -- http://nerdy-cupcake.livejournal.com/47387.html
0.697 -- on a happier note ... i ve started my diet .  -- accomplished -- http://myownfinder.livejournal.com/67426.html
0.697 -- weight : never you mind .  -- awake -- http://ninjageishagirl.livejournal.com/21179.html
0.697 -- and some focken coookies ... although i was never way way over weight , i still realize now that my habits weren t good ... i was a bad eater on track for diabetes which runs in my family .  -- discontent -- http://myluckyclover.livejournal.com/221296.html
0.697 -- so my new plan is to become healthy something i have always struggled with in my life to get to a weight that makes me feel good about myself .  -- calm -- http://americanlife03.livejournal.com/12162.html
0.697 -- i don t care that i will be when i get to disney world my age is going to drop back to i better start my disney world diet , i have packed on some pounds this winter .  -- accomplished -- http://mariposa0617.livejournal.com/6448.html
0.697 -- i ve already drastically changed my diet and i m going to start riding again i think .  -- rushed -- http://amethyst-skies.livejournal.com/127138.html
0.697 -- have i lost my mind ?  -- numb -- http://neurologix.livejournal.com/1158.html
0.697 -- and then i need to change my lifestyle and the mission of my church to match .  -- contemplative -- http://marlborobell.livejournal.com/4809.html
0.697 -- calories to maintain which means i can only take in to lose weight !  -- frustrated -- http://mariposa-angel.livejournal.com/19548.html
0.697 -- i finally feel like i will gain and attain the successes with both my weight health and my finances for the first time in my life , this year .  -- grateful -- http://markurock.livejournal.com/122480.html
0.696 -- i keep losing weight i m down to about now , which i haven t been since that time i had a parasite in high school and none of my clothes fit .  -- pissed off -- http://myntcarr.livejournal.com/26228.html
0.696 -- i know , i ve said this for years that i want to lose weight , but i am very unhappy with the fact that i ve gained thirty pounds since i moved up to the bangor area and i want to change it .  -- okay -- http://nin-veleth.livejournal.com/164514.html
0.696 -- my bag won t fit all my clothes so i quess i gotta pack another one !  -- scared -- http://marla-x3.livejournal.com/4571.html
0.696 -- i haven t really lost any weight but i ve got more muscles and less softness .  -- tired -- http://netsirhc.livejournal.com/107207.html
0.696 -- i changed my journal and it s all new now !  -- aggravated -- http://mynamegoeshere.livejournal.com/11669.html
0.696 -- as vain as it sounds is i m super excited to lose even more weight so i can wear nicer clothes .  -- satisfied -- http://nerdcorerocks.livejournal.com/23771.html
0.696 -- i m trying to lose weight and it s not going well at all .  -- disappointed -- http://marimari84.livejournal.com/26111.html
0.696 -- i lost my whole self to you .  -- content -- http://amester-t.livejournal.com/5597.html
0.696 -- whats your weight ?  -- aggravated -- http://amethyst24.livejournal.com/78781.html
0.696 -- it s that important to me because i refuse to gain weight this year .  -- aggravated -- http://marimbagirl.livejournal.com/207970.html
0.696 -- i have failed at that south beach diet thing my mom is desperate to have me on , so i figured i needed to do some healthy balanced exercise .  -- good -- http://nessvision.livejournal.com/43962.html
0.695 -- here it is ... also , i ve been doing fantastic at reaching my goal to lose weight also a new year s resolution and i am down to lbs ... ya baybees !  -- accomplished -- http://mariposa-angel.livejournal.com/11732.html
0.695 -- i promise though i haven t lost any weight and i am not skinny .  -- confused -- http://ninja-chick2147483644.livejournal.com/20983.html
0.695 -- since i ve got training in nutrition now i think i should be able to make an appropriate diet for myself .  -- sore -- http://ninquark.livejournal.com/138977.html
0.695 -- jeez i ve gained so much weight it s crazy .  -- bouncy -- http://my-lolypop-died.livejournal.com/14311.html
0.695 -- my weight are you a good driver ?  -- content -- http://nerdykitten07.livejournal.com/21156.html
0.695 -- it s going to be healthier too , i won t be damaging my liver and i ll get more sleep .  -- cheerful -- http://neritheka.livejournal.com/147732.html
0.695 -- my budget for books was only , so now i can buy all my notebooks and stuff and still be under :-d i ve decided to try a diet ... but it s not really a diet .  -- accomplished -- http://neptune2208.livejournal.com/82701.html
0.695 -- hopefully i can lose weight down to at least lbs .  -- indescribable -- http://myloki2147475043.livejournal.com/6979.html
0.695 -- well anyways , yesterday i missed my bus and had to walk home so thats pretty much my life i m going on a diet cuz i m fat .  -- annoyed -- http://myonlyoonex3.livejournal.com/5073.html
0.695 -- i dont buy into your lifestyle .  -- annoyed -- http://amindtotake.livejournal.com/4693.html
0.695 -- the the harder i dieted , the harder it was to lose the weight .  -- happy -- http://amethyststar.livejournal.com/37802.html
0.695 -- maybe its because my sister brang &lt; my language correct way brought me the mest cd to burn and i took a shower so i feel refreshed .  -- hyper -- http://nintendofreak13.livejournal.com/31815.html
0.695 -- i m still trying to lose some weight , lb to my first goal , then i ll see how low i can get .  -- anxious -- http://americanmodel.livejournal.com/58951.html
0.695 -- i have started a career in fashion design and don t want to fuck it up so i need to be on top of everything i have been toying with the idea of maintaining my weight at for a bit , until i get my metabolism hopping again .  -- confused -- http://americanmodel.livejournal.com/29534.html
0.695 -- i lose myself .  -- peaceful -- http://mymagicpiano.livejournal.com/36715.html
0.695 -- i m loosing weight through modified portions and exercise .  -- happy -- http://markpayne.livejournal.com/24819.html
0.695 -- i ve decided this since i stopped exercises on my work lunch i have stopped dropping any weight have prob .  -- cranky -- http://neugotik.livejournal.com/176727.html
0.695 -- had my yearly exam on wednesday and i am getting my left leg x rayed to see what is going on with it so i can exercise again and lose more weight .  -- hot -- http://netterz1226.livejournal.com/77783.html
0.695 -- and i shall lose some weight so that ill fit nicely in it !  -- awake -- http://ninthapril.livejournal.com/66681.html
0.695 -- i d love to lose some em effin weight ... what about yourself will you be changing ?  -- sleepy -- http://my-london-sun.livejournal.com/120905.html
0.694 -- i feel like i have this need to be perfect in every aspect of my life , my designs , my work , and with my husband .  -- contemplative -- http://americanmodel.livejournal.com/12192.html
0.694 -- i feel a huge weight lifted off my shoulders .  -- accomplished -- http://marilynxmonroe.livejournal.com/171609.html
0.694 -- : nope ... i wish i was skinnier though weight : i ll give u a hint ... do you think youre fat ?  -- discontent -- http://my-mercy.livejournal.com/10762.html
0.694 -- i lost my .  -- annoyed -- http://marinica.livejournal.com/63091.html
0.694 -- i lost my neckleace .  -- sad -- http://nirvanachick15.livejournal.com/25421.html
0.694 -- it s like a weight off my shoulders .  -- chipper -- http://americanbaby28.livejournal.com/2013.html
0.694 -- i would rather damage my intestinal track than gain weight .  -- sick -- http://myntcarr.livejournal.com/12315.html
0.694 -- i think that s kind of pathetic , cause i at least try to get rid of my stomach fat i don t want my brother to die of his obesity .  -- indescribable -- http://my-michiru18.livejournal.com/14066.html
0.694 -- i ve lost my watch , but i have my mind .  -- full -- http://myloveismega.livejournal.com/4130.html
0.694 -- i ve maintained my weight since then , but haven t really lost any more .  -- determined -- http://ninja-star.livejournal.com/2001.html
0.694 -- he wants me to start putting weight on my foot as i feel comfortable .  -- sore -- http://mynock25.livejournal.com/364223.html
0.694 -- i also noticed today that i ve gained way too much weight to be comfortable .  -- anxious -- http://amethyst-skies.livejournal.com/98097.html
0.694 -- i wish i could gain weight , with how much i eat you d think i would .  -- awake -- http://markulicny.livejournal.com/2765.html
0.694 -- i love my new layout !  -- cheerful -- http://nerdgirl-fgf.livejournal.com/4603.html
0.694 -- why is it that although , in my life i am at one of my lowest weight points i don t feel i look any different than i did at my highest ?  -- creative -- http://americanmodel.livejournal.com/31204.html
0.694 -- i must focus more on weight loss .  -- hopeful -- http://marisapw.livejournal.com/4888.html
0.693 -- i just feel the weight on my chest and i know there is something but what ?  -- thoughtful -- http://amian12204.livejournal.com/2807.html
0.693 -- i think i am finally beginning to feel the weight lifting from my shoulders ... see you all soon !  -- complacent -- http://netweasel.livejournal.com/1611.html
0.693 -- i ve lost a lot of weight i noticed but that must be from the invisible food i m eating lol .  -- hopeful -- http://markie-mark.livejournal.com/11215.html
0.693 -- :) i am really really really trying to lose weight fast for vegas .  -- awake -- http://americanmodel.livejournal.com/39681.html
0.693 -- i tug as hard as i can , throing all my weight into it .  -- tired -- http://neros-bane.livejournal.com/138649.html
0.693 -- i lose my breath : it s gorgeous .  -- chipper -- http://amesherla.livejournal.com/27008.html
0.693 -- plus ive gained lots of weight since i cant go workout .  -- sick -- http://ninja-demongirl.livejournal.com/39271.html
0.693 -- then i put some food in my stomach but i really need to start watching that because i don t want to gain too much weight and i know i m getting fatter which is really frustrating .  -- drained -- http://amira2385.livejournal.com/25484.html
0.693 -- i pray about them and everything but i still have all this weight on my shoulders .  -- depressed -- http://amhansen15.livejournal.com/22065.html
0.693 -- get over it whats your weight ?  -- blah -- http://amethyst24.livejournal.com/60133.html
0.693 -- so i hope everyone likes my new layout for my live journal .  -- hungry -- http://mymusicisbetter.livejournal.com/17852.html
0.693 -- i ve gained weight .  -- annoyed -- http://amindlikedice.livejournal.com/5154.html
0.693 -- but i am not eating any more than i have to til i get to and fasting and laxatives always screw with my weight so no more for a while .  -- contemplative -- http://americanmodel.livejournal.com/16711.html
0.693 -- i lose my step .  -- confused -- http://mynameis-quotes.livejournal.com/4969.html
0.693 -- which brings my idle mind to something else that tugs at my heart ... i feel like i m losing my friends .  -- artistic -- http://nessargh.livejournal.com/862.html
0.693 -- definately my temper and of course the weight where do you shop the most ?  -- content -- http://netster15.livejournal.com/158751.html
0.693 -- i know it s so unlike my meager lifestyle but for real ... it s like whoa ... i got my grades back .  -- exhausted -- http://nerdygrrl3.livejournal.com/46110.html
0.692 -- your best physical feature : my hands your bedtime : i pretty much am asleep by cuz i love to sleep more than i love life itself .  -- accomplished -- http://ninjahead.livejournal.com/76296.html
0.692 -- last time i checked weight ?  -- accomplished -- http://nini-golightly.livejournal.com/8290.html
0.692 -- i was a natural and when i worked at loosing weight i was an easy i miss it so much .  -- disappointed -- http://amicrazyrsmthin.livejournal.com/2178.html
0.692 -- over weight , cause then i could just diet and exercise to get it off manners do you swear ?  -- bored -- http://netster15.livejournal.com/114097.html
0.692 -- i questioned that for the longest time , but now i understand that you have to eat to lose weight .  -- happy -- http://amethyststar.livejournal.com/37802.html
0.692 -- i hope you all like my new layout .  -- accomplished -- http://my-masterpiece.livejournal.com/5017.html
0.692 -- what will my life be like when i get older , when i lose my husband or my husband loses me ?  -- good -- http://marine-property.livejournal.com/855.html
0.692 -- i want to rise on judgment day , that s plain , but , at my present weight , i ll need a crane .  -- cold -- http://mymisery.livejournal.com/183884.html
0.692 -- i m happy with most things on my body , to be honest , but i wouldn t mind tightening my abs and a little bit of my hips and thighs , so we ll see how i manage to accomplish that .  -- sore -- http://ninja-juice.livejournal.com/24213.html
0.692 -- i couldnt lose him totally from my life .  -- curious -- http://myownnumba1fan.livejournal.com/8508.html
0.692 -- my life is worthless and so am i , i hate my life , i want to die the landscape rises to meet my feet .  -- blank -- http://marionetteowl.livejournal.com/26182.html
0.692 -- i really wanna lose some weight so i ll also be going to the gym in the morning as well .  -- amused -- http://mark-wood.livejournal.com/22489.html
0.692 -- i m maintained a consistent weight i m happy with for about years now so it s not about losing weight , just about being a healthier person .  -- hopeful -- http://marleneangel.livejournal.com/62506.html
0.692 -- i have to take control of my own life and realize my losses .  -- lonely -- http://mariner88.livejournal.com/16105.html
0.692 -- everytime i start to lose my balance , i catch myself on my hurt foot .  -- excited -- http://amkidd01.livejournal.com/52910.html
0.692 -- i ditched my am class to get there and i ditched my am so i could stay in line .  -- bouncy -- http://myownfinder.livejournal.com/89898.html
0.692 -- hmm ... dude i totally cheated on my diet all day !  -- busy -- http://amesstobemade07.livejournal.com/426.html
0.692 -- i will never understand ... ok , well i can understand , how people gain weight in college , but me , ive only lost some .  -- nerdy -- http://marishkajuko.livejournal.com/5953.html
0.692 -- i have not lost my mind .  -- anxious -- http://ningal61.livejournal.com/806.html
0.691 -- nervous habit : i hide behind my hair , i tug on my sleeves and put them over my hands if i m wearing a longsleeve shirt , avoid eye contact , shift my weight ... i have a lot of nervous habits .  -- sleepy -- http://nin-veleth.livejournal.com/144158.html
0.691 -- i lost my offical lbs mark with weight watchers today !  -- happy -- http://maritatag.livejournal.com/7902.html
0.691 -- lose about lbs by the next time i see my family , without losing muscle .  -- relaxed -- http://nirgendwoman.livejournal.com/74739.html
0.691 -- i think i need more of my own work in my life and more music .  -- groggy -- http://netan9el.livejournal.com/52389.html
0.691 -- i eat because it tastes good , my body tells me i have too or i m stressed .  -- horny -- http://amigafan.livejournal.com/137473.html
0.691 -- i got rid of my car and walk everywhere now , which i account muscle for some of the weight gain but still , it needs to go away .  -- bored -- http://americanmodel.livejournal.com/58446.html
0.691 -- so i have a new layout on my journal .  -- amused -- http://my-own-homicide.livejournal.com/12236.html
0.691 -- i want to lose another pounds to get to where i want to be but looking at how much more i want to lose i think i will aim for more of a weight loss .  -- tired -- http://netterz1226.livejournal.com/65874.html
0.691 -- i just want to lose the bit of weight (8 pounds i ve put on since moving out here chaz not caring about food eating with boys with amazing metabolisms .  -- chipper -- http://marimbachica.livejournal.com/21452.html
0.691 -- lila and shannon said i look like im loosing weight im so excited that made my day .  -- bored -- http://nerdejme.livejournal.com/33793.html
0.691 -- she was tweaking with my intake of artifical sweetner too ... and my sugar intake ... and my carb intake ... grrr im so sick of having this syndrome shit ... she also told me i have i .  -- uncomfortable -- http://my-own-ruin.livejournal.com/8919.html
0.691 -- i ve never spoken about this to anyone at all not even my parents , and thought i needed to get the weight off my soul .  -- distressed -- http://nishat21.livejournal.com/5124.html
0.691 -- i changed my layout .  -- blank -- http://markersmell.livejournal.com/21937.html
0.691 -- that s about it i suppose , oh , i guess not , i have a new girlie friend , her name is crystal , she s crazy , its her birthday this sunday , i got a new haircut , and i ve been gaining some weight .  -- content -- http://myooohhmy.livejournal.com/17695.html
0.690 -- it s like i was never off my feed ; other than a modest decrease in the amount of weight i attempted to lift , my body didn t complain .  -- restless -- http://ninjatechalumni.livejournal.com/21064.html
0.690 -- i ve kinda decided that i am not going to care about it anymore and just do my own thing and concentrate on my family and losing weight lol i mention this all the time isn t it pathetic ?  -- anxious -- http://nirvananvrmind8.livejournal.com/4602.html
0.690 -- but we both need it she posted her starting weight , and i started on monday at , which is my highest weight ever just .  -- worried -- http://marlborobell.livejournal.com/26085.html
0.690 -- my mom bought like packs of slim fast ... so that ll be an addition to my diet these days .  -- depressed -- http://marissapullins.livejournal.com/2899.html
0.690 -- weight : do you think youre fat ?  -- aggravated -- http://marilynxmonroe.livejournal.com/17975.html
0.690 -- my anti depressants can cause weight gain , so i am somewhat glad my appetite is suppressed , i just wish i knew what it was .  -- tired -- http://markuspyronis.livejournal.com/85376.html
0.690 -- i am so losing my mind .  -- worried -- http://nipplepiggy.livejournal.com/41902.html
0.690 -- so i figured i d start back with some non weight bearing exercises like biking initially to get my endurance up and get my legs used to some type of work .  -- sore -- http://markrunsfar.livejournal.com/6289.html
0.690 -- that will definately be a weight off my back once i get everything done .  -- satisfied -- http://nerdcorerocks.livejournal.com/23771.html
0.690 -- and i weighed and measured today and in a week and a half of dieting i have lost lbs and inches total ... not all in my gut but thats not even obvious .  -- bored -- http://amkidd01.livejournal.com/6090.html
0.690 -- i m sorry i flip out and lose my mind .  -- confused -- http://marlburian.livejournal.com/37503.html
0.690 -- and sure enough , i am finding it easier to control my hunger and my eating habits .  -- amused -- http://markuspyronis.livejournal.com/69665.html
0.690 -- lose weight !  -- crazy -- http://aminida-amante.livejournal.com/1567.html
0.690 -- especially now that my hair is long and i ve lost weight , it sometimes takes people a minute to recognize me .  -- contemplative -- http://myntcarr.livejournal.com/21777.html
0.690 -- surprised i still fit in it , considerin how much weight i ve gained .  -- hot -- http://amethystgoddess.livejournal.com/25329.html
0.690 -- i built my life around you  -- sore -- http://markhamsaysno.livejournal.com/51127.html
0.690 -- yanno , i hit my highest weight during my marriage he is an alcoholic and didn t find out til after i left my ex that i had become a stress eater .  -- happy -- http://amethyststar.livejournal.com/37802.html
0.690 -- irritated that i will lose my hair at menopause .  -- irritated -- http://marisapw.livejournal.com/8353.html
0.690 -- well , i guess i already knew that considering my recent weight gain , but still .  -- blah -- http://my-october.livejournal.com/2866.html
0.690 -- he teased me about everything from the way i put on chapstick to the way i dressed to my weight i was a size three in then .  -- relieved -- http://americanpipes.livejournal.com/27988.html
0.689 -- my weight dropped to lbs from , so i have reset my goal , and only one person knows that it is .  -- exhausted -- http://nipper-dawg.livejournal.com/479996.html
0.689 -- drumact : god bless peeps drumact : im re starting my south beach diet come monday shamrockvixen : ew drumact : sorry shamrockvixen : i m anti diet shamrockvixen : haaha drumact : well you go the gym regularly drumact : i dont have time shamrockvixen : yeah , well drumact : so its my only choice shamrockvixen : starving is no fun either drumact : its not starving shamrockvixen : yeah ok drumact : its healthy not eating ever shamrockvixen : haahahaha drumact : theres a difference shamrockvixen : i see shamrockvixen : the ghandi diet shamrockvixen : good shamrockvixen : oy drumact : you could call it that shamrockvixen : ghandi jeans !  -- nostalgic -- http://americanpatriot.livejournal.com/50303.html
0.689 -- and unless i ve totally failed to lose much weight , i m taking thanksgiving to new year s day off ww .  -- worried -- http://marlborobell.livejournal.com/26085.html
0.689 -- i used to think i could shed my old skin with my very own hands .  -- indescribable -- http://amessatmybest.livejournal.com/22650.html
0.689 -- so i guess i ll have to make my own diet worthy nutritious meal , that doesnt come in a powdered form .  -- pissed off -- http://marlesquent.livejournal.com/4324.html
0.689 -- i think i m starting to lose weight and i m all happy .  -- crappy -- http://mark-wood.livejournal.com/17644.html
0.689 -- worst off , me buying my own food has put me at pounds i like meats and breads , plus ... i have a shot that increases my weight gain chances a bit .  -- lethargic -- http://ametenchi.livejournal.com/101569.html
0.689 -- i can smell you on my shoulders and i miss you while i sleep .  -- mellow -- http://mylove-thelc.livejournal.com/49145.html
0.689 -- at that weight i could never control a normal sized bike .  -- excited -- http://nervouslaugh.livejournal.com/5041.html
0.689 -- n i mean , gained weight .  -- blah -- http://nervyspaz2.livejournal.com/37364.html
